Size_Rank,is_swarm,Type_aberration,Type_beast,Type_construct,Type_dragon,Type_elemental,Type_fiend,Type_giant,Type_humanoid,Type_monstrosity,Type_other,Type_undead,Is_Legendary,Is_Spellcaster,Log_Avg_HP,AC_Z,Strength_Z,Dexterity_Z,Constitution_Z,Intelligence_Z,Wisdom_Z,Charisma_Z,Max_Speed_Z,Trait_Count_MM,Action_Count_MM,Movement_Count_MM
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.833213344056216,-0.9059820592073284,-1.186073190716694,0.4721704519561114,-0.3150024471839255,-0.1223068328110223,-0.7886676202667634,0.7680216884694849,-0.4342075901391517,0.25,0.0,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.828641396489095,0.4432626726320228,0.1464377833747271,-0.4263207115199362,0.4017375186871916,-0.2984479329774475,0.0562839041701653,0.0594659920202096,-0.4342075901391517,0.25,0.0,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.276666119016055,0.4432626726320228,-0.3532538319095559,-0.1268236570279203,-0.3150024471839255,1.2868219685203794,0.3379344123158082,-0.1176729320921091,-0.4342075901391517,0.0,0.375,0.0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3978952727983707,0.105951489672185,-1.186073190716694,0.4721704519561114,-1.2706557350120815,-0.1223068328110223,-1.3519686365580492,-0.6490897044290656,-0.4342075901391517,0.0,0.125,0.0
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6390573296152584,-0.9059820592073284,-1.5192009342395496,0.1726733974640955,-0.7928290910980036,-0.1223068328110223,-0.7886676202667634,-0.1176729320921091,-0.4342075901391517,0.0,0.125,0.3333333333333333
4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685,0.105951489672185,0.4795655268975825,0.1726733974640955,-0.3150024471839255,-0.1223068328110223,-0.2253666039754776,0.4137438402448473,0.6001990296778568,0.0,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.1354942159291497,-0.9059820592073284,-1.0195093189552666,0.1726733974640955,-1.0317424130550426,1.1106808683539544,-0.2253666039754776,-0.1176729320921091,-0.4342075901391517,0.0,0.0,0.0
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.828641396489095,-0.2313596932876528,-0.0201260883867005,0.1726733974640955,-0.3150024471839255,-0.8268712334767233,-0.5070171121211206,-1.3576454008783407,-0.4342075901391517,0.0,0.25,0.0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9444389791664403,-0.5686708762474907,-0.5198177036709836,0.7716675064481274,-0.5539157691409645,-1.1791534338095735,-0.2253666039754776,-1.0033675526537031,0.0829957197693525,0.0,0.375,0.0
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4849066497880004,-0.2313596932876528,-1.186073190716694,0.1726733974640955,-0.7928290910980036,-0.4745890331438728,0.3379344123158082,-0.6490897044290656,-0.4342075901391517,0.0,0.0,0.0
3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,-0.9059820592073284,-0.8529454471938389,0.1726733974640955,-0.7928290910980036,0.0538342673554029,-0.2253666039754776,-0.1176729320921091,0.6001990296778568,0.0,0.125,0.3333333333333333
6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.308267697401205,1.7925074044713742,1.312384885704721,0.7716675064481274,1.1184774845583088,1.4629630686868047,1.46453644489838,1.653716309031079,2.1518089594033696,0.0,0.625,1.0
4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.07753744390572,0.105951489672185,-0.0201260883867005,0.7716675064481274,-0.7928290910980036,0.7583986680211038,0.6195849204614512,0.7680216884694849,-0.4342075901391517,0.0,0.0,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.6635616461296463,-0.5686708762474907,-0.1866899601481282,-0.4263207115199362,-0.5539157691409645,-0.1223068328110223,0.6195849204614512,0.0594659920202096,-0.4342075901391517,0.0,0.25,0.0
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.663439094112067,0.4432626726320228,0.6461293986590101,-1.324811874995984,0.1628241967301525,-0.8268712334767233,-0.2253666039754776,-1.0033675526537031,-0.4342075901391517,0.25,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.80666248977032,-0.9059820592073284,-0.8529454471938389,0.1726733974640955,-0.5539157691409645,0.2299753675218281,-0.5070171121211206,0.5908827643571661,-0.4342075901391517,0.0,0.125,0.0
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.962844630259907,0.7805738555918607,0.8126932704204378,-0.4263207115199362,0.6406508406442306,-1.355294533975999,-0.5070171121211206,-1.8890621732152968,-0.4342075901391517,0.125,0.125,0.0
3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.605170185988092,0.105951489672185,-0.6863815754324112,-0.4263207115199362,-0.7928290910980036,1.4629630686868047,1.182885936752737,0.9451606125818036,-0.4342075901391517,0.0,0.375,0.3333333333333333
6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.673323267171493,-0.2313596932876528,1.812076500989004,0.1726733974640955,0.6406508406442306,-0.4745890331438728,-0.7886676202667634,0.0594659920202096,2.669012269311874,0.25,0.25,0.3333333333333333
4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.25227342804663,0.4432626726320228,1.1458210139432932,-0.7258177660119521,0.6406508406442306,0.5822575678546786,1.182885936752737,0.5908827643571661,0.0829957197693525,0.125,0.375,0.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,-0.5686708762474907,-2.1854564212852603,0.7716675064481274,-1.5095690569691207,-1.7075767343088497,-1.6336191447036923,-1.7119232491029783,0.0829957197693525,0.0,0.0,0.3333333333333333
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,-1.2432932421671663,-2.0188925495238323,-0.1268236570279203,-1.74848237892616,-1.5314356341424242,-0.2253666039754776,-0.8262286285413843,1.117402339586361,0.0,0.0,0.3333333333333333
3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.303304908059076,1.7925074044713742,2.4783319880347143,-1.025314820503968,2.551957416300543,0.2299753675218281,0.6195849204614512,1.1222995366941224,-0.4342075901391517,0.375,0.375,0.3333333333333333
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.384495062789089,-0.2313596932876528,1.4789487574661484,-1.6243089294879998,1.1184774845583088,-1.7075767343088497,-0.7886676202667634,-1.8890621732152968,1.117402339586361,0.25,0.125,0.3333333333333333
3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.017279836814924,0.4432626726320228,0.4795655268975825,-1.324811874995984,0.1628241967301525,0.2299753675218281,0.901235428607094,0.5908827643571661,-0.4342075901391517,0.125,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.056245805348308,0.4432626726320228,-0.6863815754324112,1.3706616154321591,-0.3150024471839255,0.5822575678546786,-0.7886676202667634,0.4137438402448473,-0.4342075901391517,0.375,0.25,0.0
3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.07753744390572,0.7805738555918607,-0.0201260883867005,0.1726733974640955,-0.3150024471839255,0.2299753675218281,-0.7886676202667634,0.2366049161325285,-0.4342075901391517,0.0,0.25,0.0
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.110873864173311,-0.9059820592073284,0.6461293986590101,0.1726733974640955,-0.7928290910980036,-1.7075767343088497,-0.7886676202667634,-1.5347843249906596,0.0829957197693525,0.0,0.0,0.3333333333333333
3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.438079308923196,0.7805738555918607,0.4795655268975825,1.3706616154321591,0.6406508406442306,1.1106808683539544,2.027837461189666,1.4765773849187602,2.669012269311874,0.125,0.25,0.3333333333333333
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.605170185988092,-0.9059820592073284,-0.8529454471938389,0.1726733974640955,-0.7928290910980036,1.63910416885323,0.6195849204614512,0.7680216884694849,-0.4342075901391517,0.5,0.0,0.0
3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1354942159291497,-0.5686708762474907,-0.3532538319095559,0.4721704519561114,-0.3150024471839255,-1.1791534338095735,-0.5070171121211206,-1.0033675526537031,-0.4342075901391517,0.125,0.0,0.0
4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.919980925828125,1.1178850385516983,0.6461293986590101,1.3706616154321591,0.1628241967301525,0.934539768187529,1.7461869530440228,1.1222995366941224,0.0829957197693525,0.0,0.375,0.6666666666666667
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.332204510175204,-0.5686708762474907,-0.0201260883867005,-1.025314820503968,-0.5539157691409645,-0.1223068328110223,0.6195849204614512,-0.6490897044290656,-0.4342075901391517,0.125,0.375,0.3333333333333333
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.110873864173311,-0.5686708762474907,-0.8529454471938389,0.7716675064481274,-0.7928290910980036,0.0538342673554029,-0.7886676202667634,-0.6490897044290656,-0.4342075901391517,0.0,0.375,0.3333333333333333
4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.962844630259907,1.1178850385516983,0.9792571421818654,-1.025314820503968,0.8795641626012697,0.5822575678546786,0.0562839041701653,0.9451606125818036,2.1518089594033696,0.0,0.375,0.6666666666666667
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.828641396489095,0.7805738555918607,0.4795655268975825,1.3706616154321591,-0.3150024471839255,-0.1223068328110223,0.0562839041701653,0.4137438402448473,-0.4342075901391517,0.0,0.25,0.0
6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.908082938168931,2.46712977039105,1.9786403727504316,0.1726733974640955,2.313044094343504,0.934539768187529,0.6195849204614512,1.299438460806441,2.1518089594033696,0.125,0.625,0.6666666666666667
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453,-1.5806044251270042,-2.1854564212852603,-0.7258177660119521,-1.5095690569691207,-1.5314356341424242,-0.5070171121211206,-1.3576454008783407,-0.951410900047656,0.125,0.0,0.3333333333333333
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1354942159291497,-0.9059820592073284,-2.0188925495238323,-0.1268236570279203,-1.2706557350120815,-1.7075767343088497,-1.6336191447036923,-1.8890621732152968,-0.951410900047656,0.0,0.0,0.6666666666666667
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5263605246161616,-0.5686708762474907,-0.6863815754324112,0.1726733974640955,-0.7928290910980036,-0.1223068328110223,0.0562839041701653,0.4137438402448473,-0.4342075901391517,0.25,0.125,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.833213344056216,-0.2313596932876528,-1.0195093189552666,0.7716675064481274,-0.5539157691409645,0.0538342673554029,-0.7886676202667634,0.0594659920202096,-0.4342075901391517,0.25,0.125,0.0
3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.236441962829949,0.4432626726320228,0.8126932704204378,1.3706616154321591,0.6406508406442306,1.4629630686868047,0.901235428607094,1.653716309031079,0.0829957197693525,0.25,0.375,0.6666666666666667
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6390573296152584,-1.2432932421671663,-1.186073190716694,-0.4263207115199362,-0.7928290910980036,-0.2984479329774475,-0.5070171121211206,-0.8262286285413843,-0.951410900047656,0.0,0.125,0.6666666666666667
6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.998936561946683,2.129818587431212,1.812076500989004,0.1726733974640955,2.313044094343504,1.2868219685203794,2.027837461189666,2.539410929592673,2.1518089594033696,0.0,0.5,0.3333333333333333
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.302585092994046,0.105951489672185,-0.6863815754324112,-0.4263207115199362,-1.0317424130550426,0.2299753675218281,0.3379344123158082,0.7680216884694849,-0.6928092450934038,0.0,0.0,0.0
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7612001156935615,-0.9059820592073284,0.8126932704204378,-1.025314820503968,0.1628241967301525,-1.5314356341424242,0.0562839041701653,-0.8262286285413843,0.0829957197693525,0.0,0.25,0.3333333333333333
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1354942159291497,-0.5686708762474907,-0.8529454471938389,0.7716675064481274,-1.2706557350120815,0.2299753675218281,0.3379344123158082,0.7680216884694849,-0.4342075901391517,0.0,0.125,0.0
3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.970291913552122,-0.2313596932876528,-0.0201260883867005,0.1726733974640955,0.4017375186871916,-0.4745890331438728,-1.0703181284124064,-1.0033675526537031,0.0829957197693525,0.25,0.0,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.236441962829949,-0.5686708762474907,0.8126932704204378,-0.4263207115199362,0.6406508406442306,-0.1223068328110223,-0.7886676202667634,-0.2948118562044279,-0.4342075901391517,0.25,0.125,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.110873864173311,-0.2313596932876528,-0.8529454471938389,0.1726733974640955,0.1628241967301525,1.2868219685203794,1.182885936752737,-0.1176729320921091,-0.4342075901391517,0.0,0.25,0.0
5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.749392985908253,2.46712977039105,2.4783319880347143,2.269152778908207,3.507610704128699,1.8152452690196552,2.591138477480952,2.716549853704992,0.6001990296778568,0.375,0.0,0.6666666666666667
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.330733340286331,1.7925074044713742,0.4795655268975825,-0.7258177660119521,0.4017375186871916,0.2299753675218281,-0.2253666039754776,0.4137438402448473,-0.6928092450934038,0.125,0.5,0.0
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.189654742026425,0.7805738555918607,0.1464377833747271,0.1726733974640955,0.1628241967301525,-1.355294533975999,-0.5070171121211206,-1.5347843249906596,-0.4342075901391517,0.125,0.25,0.0
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6094379124341005,-1.5806044251270042,-0.8529454471938389,-1.025314820503968,-1.2706557350120815,-0.1223068328110223,-0.7886676202667634,-0.2948118562044279,-0.6928092450934038,0.25,0.0,0.0
3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.970291913552122,-0.5686708762474907,0.4795655268975825,-0.1268236570279203,-0.3150024471839255,-0.4745890331438728,-0.2253666039754776,-0.1176729320921091,0.0829957197693525,0.0,0.125,0.0
4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.709530201312334,0.4432626726320228,0.6461293986590101,-0.7258177660119521,0.1628241967301525,0.5822575678546786,-0.2253666039754776,0.5908827643571661,-0.4342075901391517,0.25,0.375,0.3333333333333333
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.189654742026425,0.105951489672185,0.3130016551361548,0.7716675064481274,-0.0760891252268864,-0.1223068328110223,-0.7886676202667634,0.4137438402448473,-0.4342075901391517,0.0,0.125,0.3333333333333333
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,-1.2432932421671663,-1.5192009342395496,-0.4263207115199362,-0.7928290910980036,-0.1223068328110223,-0.7886676202667634,-1.3576454008783407,0.0829957197693525,0.0,0.0,0.3333333333333333
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1354942159291497,-0.2313596932876528,-0.3532538319095559,-0.7258177660119521,-0.5539157691409645,-0.4745890331438728,-1.3519686365580492,-0.2948118562044279,-0.4342075901391517,0.125,0.125,0.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.079441541679836,-0.5686708762474907,-1.5192009342395496,0.7716675064481274,-0.5539157691409645,-0.4745890331438728,-0.2253666039754776,-0.8262286285413843,1.117402339586361,0.125,0.0,0.3333333333333333
4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7612001156935615,-0.9059820592073284,0.4795655268975825,-0.4263207115199362,1.1184774845583088,0.2299753675218281,-0.7886676202667634,0.0594659920202096,-0.4342075901391517,0.125,0.25,0.0
3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.198497031265826,0.7805738555918607,-0.1866899601481282,0.7716675064481274,0.1628241967301525,1.63910416885323,0.901235428607094,0.5908827643571661,-0.4342075901391517,0.75,0.25,0.0
4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.951243718581428,-0.5686708762474907,0.4795655268975825,0.4721704519561114,0.4017375186871916,-1.7075767343088497,-0.7886676202667634,-1.8890621732152968,0.0829957197693525,0.0,0.0,0.3333333333333333
2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.1354942159291497,-0.9059820592073284,-1.5192009342395496,0.1726733974640955,-0.7928290910980036,-0.1223068328110223,-0.7886676202667634,-0.1176729320921091,-0.4342075901391517,0.125,0.125,0.3333333333333333
5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.420534999272286,1.1178850385516983,1.312384885704721,0.1726733974640955,1.596304128472387,1.2868219685203794,1.182885936752737,1.1222995366941224,2.1518089594033696,0.25,0.5,1.0
3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.158883083359672,-0.2313596932876528,-0.5198177036709836,1.3706616154321591,-1.0317424130550426,0.2299753675218281,-0.7886676202667634,0.7680216884694849,-0.4342075901391517,0.125,0.5,0.3333333333333333
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.332204510175204,0.105951489672185,-0.8529454471938389,0.4721704519561114,-0.7928290910980036,-0.4745890331438728,0.3379344123158082,0.4137438402448473,-0.6928092450934038,0.125,0.125,0.0
4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.919980925828125,1.1178850385516983,0.8126932704204378,-1.025314820503968,0.4017375186871916,0.7583986680211038,1.46453644489838,1.1222995366941224,-0.4342075901391517,0.125,0.5,0.3333333333333333
3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.605170185988092,-0.9059820592073284,-0.8529454471938389,0.1726733974640955,-0.7928290910980036,1.63910416885323,0.6195849204614512,0.7680216884694849,-0.4342075901391517,0.125,0.0,0.0
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6390573296152584,-0.5686708762474907,-0.6863815754324112,0.1726733974640955,-0.7928290910980036,0.0538342673554029,0.0562839041701653,-0.1176729320921091,-0.6928092450934038,0.375,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.770684624465665,1.1178850385516983,0.1464377833747271,-1.025314820503968,-0.3150024471839255,0.0538342673554029,1.182885936752737,0.2366049161325285,-0.4342075901391517,0.125,0.125,0.0
4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.653960350157523,0.4432626726320228,0.6461293986590101,-0.4263207115199362,0.6406508406442306,-0.1223068328110223,0.901235428607094,-0.4719507803167467,1.117402339586361,0.25,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.713572066704308,-0.9059820592073284,-1.0195093189552666,0.1726733974640955,-1.0317424130550426,1.1106808683539544,-0.2253666039754776,-0.1176729320921091,-0.4342075901391517,0.125,0.0,0.0
6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.796057750765372,0.7805738555918607,1.9786403727504316,3.1676439423842546,3.507610704128699,-1.5314356341424242,1.46453644489838,0.9451606125818036,4.220622199037387,0.375,0.375,0.3333333333333333
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4339872044851463,0.7805738555918607,0.1464377833747271,0.1726733974640955,0.1628241967301525,-0.4745890331438728,-0.5070171121211206,-0.8262286285413843,0.0829957197693525,0.125,0.0,0.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,-0.2313596932876528,-1.8523286777624048,0.7716675064481274,-1.0317424130550426,-1.5314356341424242,-1.3519686365580492,-1.0033675526537031,0.0829957197693525,0.0,0.0,0.3333333333333333
6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.1779441140506,2.46712977039105,2.311768116273287,-1.025314820503968,2.790870738257582,1.2868219685203794,1.182885936752737,2.3622720054803543,2.1518089594033696,0.0,0.375,0.6666666666666667
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,-1.5806044251270042,-2.1854564212852603,-0.7258177660119521,-1.2706557350120815,-1.7075767343088497,-1.3519686365580492,-1.5347843249906596,-0.951410900047656,0.0,0.0,0.3333333333333333
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.219507705176107,-0.5686708762474907,0.1464377833747271,-0.4263207115199362,0.4017375186871916,-0.2984479329774475,-0.5070171121211206,-0.4719507803167467,-0.4342075901391517,0.125,0.0,0.0
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.219507705176107,0.4432626726320228,-0.5198177036709836,1.3706616154321591,0.1628241967301525,-0.4745890331438728,-0.2253666039754776,-1.0033675526537031,1.117402339586361,0.0,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4849066497880004,0.4432626726320228,-0.3532538319095559,-0.4263207115199362,-0.7928290910980036,-0.1223068328110223,-0.5070171121211206,-0.2948118562044279,-0.4342075901391517,0.0,0.0,0.0
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.3978952727983707,-0.9059820592073284,-1.352637062478122,0.1726733974640955,-1.2706557350120815,0.7583986680211038,-1.6336191447036923,-0.4719507803167467,-0.4342075901391517,0.25,0.125,0.3333333333333333
2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.9444389791664403,0.105951489672185,-0.5198177036709836,0.7716675064481274,-0.5539157691409645,0.2299753675218281,0.0562839041701653,-0.8262286285413843,-0.4342075901391517,0.0,0.0,0.3333333333333333
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.74493212836325,-0.2313596932876528,0.6461293986590101,-0.7258177660119521,0.8795641626012697,-1.355294533975999,0.3379344123158082,-0.2948118562044279,1.117402339586361,0.0,0.5,0.3333333333333333
5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.653960350157523,-0.9059820592073284,0.8126932704204378,-1.025314820503968,0.1628241967301525,-1.355294533975999,-1.3519686365580492,-0.2948118562044279,0.0829957197693525,0.25,0.25,0.0
5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.247024072160486,0.105951489672185,1.645512629227576,-1.324811874995984,2.074130772386465,-0.2984479329774475,-0.7886676202667634,0.0594659920202096,0.0829957197693525,0.125,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.584967478670572,1.1178850385516983,0.4795655268975825,-0.4263207115199362,0.1628241967301525,0.2299753675218281,-0.7886676202667634,0.5908827643571661,-0.4342075901391517,0.0,0.25,0.0
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.970291913552122,0.4432626726320228,0.6461293986590101,-1.025314820503968,0.4017375186871916,-1.355294533975999,-0.7886676202667634,-1.8890621732152968,-0.4342075901391517,0.125,0.0,0.0
4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.584967478670572,-0.2313596932876528,0.1464377833747271,1.670158669924175,-0.3150024471839255,-0.1223068328110223,0.6195849204614512,-0.1176729320921091,0.6001990296778568,0.125,0.25,0.3333333333333333
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.332204510175204,0.105951489672185,-0.8529454471938389,0.1726733974640955,-0.7928290910980036,0.5822575678546786,-0.5070171121211206,-0.2948118562044279,-0.4342075901391517,0.25,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.653960350157523,-0.2313596932876528,0.4795655268975825,-1.025314820503968,-0.0760891252268864,0.2299753675218281,0.3379344123158082,1.1222995366941224,-0.4342075901391517,0.0,0.375,0.0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1354942159291497,-2.25522679104668,-2.1854564212852603,-1.923805983980016,-1.2706557350120815,-1.7075767343088497,-3.041871685431907,-1.8890621732152968,-1.7272158649104123,0.0,0.0,0.3333333333333333
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0369526024136295,0.4432626726320228,0.8126932704204378,0.1726733974640955,0.8795641626012697,0.7583986680211038,1.182885936752737,1.1222995366941224,-0.4342075901391517,0.125,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.418840607796598,1.1178850385516983,0.4795655268975825,-0.4263207115199362,0.1628241967301525,-0.1223068328110223,-0.5070171121211206,0.2366049161325285,-0.4342075901391517,0.0,0.125,0.0
6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.834810737062605,0.4432626726320228,0.9792571421818654,2.568649833400223,1.1184774845583088,-0.1223068328110223,-0.7886676202667634,1.299438460806441,0.6001990296778568,0.5,0.25,0.0
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4339872044851463,-0.9059820592073284,0.3130016551361548,-0.4263207115199362,-0.0760891252268864,-1.0030123336431485,0.0562839041701653,-0.6490897044290656,-1.210012555001908,0.375,0.125,0.0
5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.303304908059076,-0.2313596932876528,2.311768116273287,0.1726733974640955,1.1184774845583088,0.934539768187529,1.46453644489838,1.1222995366941224,0.6001990296778568,0.125,0.375,0.3333333333333333
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4849066497880004,0.105951489672185,-0.1866899601481282,-0.4263207115199362,-1.0317424130550426,-0.8268712334767233,-0.7886676202667634,-0.8262286285413843,-0.6928092450934038,0.125,0.25,0.0
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.688879454113936,0.105951489672185,0.4795655268975825,-1.6243089294879998,-0.5539157691409645,-1.7075767343088497,-2.760221177286264,-1.8890621732152968,0.0829957197693525,0.25,0.0,0.0
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.276666119016055,0.105951489672185,0.1464377833747271,0.1726733974640955,-0.3150024471839255,-0.1223068328110223,-0.5070171121211206,-0.2948118562044279,0.0829957197693525,0.0,0.375,0.3333333333333333
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4849066497880004,0.4432626726320228,-0.1866899601481282,-0.4263207115199362,-0.7928290910980036,-0.1223068328110223,-0.5070171121211206,-0.2948118562044279,-0.4342075901391517,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,-0.9059820592073284,-2.1854564212852603,0.1726733974640955,-1.2706557350120815,-1.1791534338095735,-0.5070171121211206,-0.6490897044290656,-0.4342075901391517,0.0,0.0,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.087596335232384,1.1178850385516983,0.4795655268975825,-0.1268236570279203,1.1184774845583088,-0.1223068328110223,-0.5070171121211206,-0.2948118562044279,-0.4342075901391517,0.0,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.209486152841421,1.7925074044713742,-0.1866899601481282,2.568649833400223,-0.3150024471839255,0.2299753675218281,0.3379344123158082,1.299438460806441,-0.4342075901391517,0.0,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.295836866004329,1.1178850385516983,0.1464377833747271,-0.7258177660119521,-0.3150024471839255,0.0538342673554029,-0.7886676202667634,-0.4719507803167467,-0.6928092450934038,0.125,0.25,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.295836866004329,0.4432626726320228,-0.1866899601481282,-0.7258177660119521,-0.3150024471839255,0.0538342673554029,-0.7886676202667634,-0.4719507803167467,-0.6928092450934038,0.25,0.375,0.0
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.087596335232384,1.1178850385516983,0.8126932704204378,0.7716675064481274,0.6406508406442306,-1.355294533975999,-0.5070171121211206,-1.8890621732152968,1.117402339586361,0.25,0.375,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.976733742420574,0.4432626726320228,0.4795655268975825,0.4721704519561114,0.6406508406442306,0.4061164676882534,-0.2253666039754776,-0.2948118562044279,-0.4342075901391517,0.25,0.25,0.0
